year,id,age,educ,sex,gunlaw,grass,realinc
1988,612,89,8,2,1,NA,5308
1988,614,61,12,1,NA,2,43426
1988,615,52,18,1,2,NA,26538
1988,618,31,9,2,1,NA,22919
1988,622,37,12,2,NA,2,10857
1988,640,36,16,2,1,NA,43426
1988,641,27,17,2,1,2,NA
1988,653,49,12,2,NA,2,22919
1988,655,58,13,2,NA,1,22919
1988,656,78,15,2,NA,2,18094
1988,658,23,15,2,NA,2,15682
1988,661,27,10,2,NA,1,8685
1988,668,35,12,2,1,2,5308
1988,674,48,18,1,1,2,91587
1988,683,64,13,1,1,NA,10857
1988,685,38,15,2,1,NA,36189
1988,686,68,5,2,NA,2,1930
1988,687,29,18,1,1,NA,10857
1988,695,45,16,2,1,2,43426
1988,697,34,12,2,NA,2,10857
1988,700,34,13,1,1,NA,13269
1988,707,29,14,2,1,NA,4343
1988,712,51,14,2,1,NA,91587
1988,724,69,13,2,NA,2,22919
1988,726,46,12,2,1,NA,36189
1988,727,20,11,1,NA,2,20507
1988,733,33,11,2,1,NA,3378
1988,739,59,12,2,1,2,43426
1988,746,25,17,2,1,2,18094
1988,757,42,16,2,NA,1,26538
1988,761,60,4,1,1,1,26538
1988,769,79,9,2,2,2,8685
1988,773,78,13,1,1,2,10857
1988,775,27,9,1,2,NA,10857
1988,784,64,12,1,NA,2,20507
1988,790,65,14,1,1,NA,22919
1988,796,42,11,1,2,NA,5308
1988,797,50,16,2,1,2,31364
1988,801,45,14,2,NA,2,91587
1988,814,70,12,1,NA,1,NA
1988,816,64,4,1,NA,2,4343
1988,817,35,12,2,NA,2,13269
1988,821,34,16,1,NA,2,53077
1988,824,47,8,1,1,2,6273
1988,831,44,7,1,1,2,8685
1988,837,76,NA,2,NA,2,10857
1988,840,31,12,1,1,NA,20507
1988,848,25,11,1,NA,2,13269
1988,849,70,12,2,2,NA,13269
1988,850,37,12,2,1,NA,13269
1988,857,72,7,1,NA,2,15682
1988,864,49,10,2,1,2,6273
1988,867,39,13,2,NA,2,36189
1988,877,61,8,2,2,NA,10857
1988,886,24,11,2,NA,1,4343
1988,887,32,7,2,1,NA,4343
1988,890,28,11,2,NA,2,13269
1988,895,27,11,2,NA,2,8685
1988,901,62,10,2,2,1,4343
1988,904,61,9,2,1,2,31364
1988,912,68,8,2,1,2,10857
1988,913,68,19,1,NA,1,26538
1988,915,71,11,2,NA,2,10857
1988,920,69,12,2,NA,2,36189
1988,922,35,16,2,1,2,91587
1988,929,41,16,1,NA,2,31364
1988,933,58,12,2,NA,2,91587
1988,937,22,11,2,2,NA,18094
1988,940,66,11,2,NA,NA,15682
1988,944,65,11,2,NA,2,13269
1988,946,42,12,1,2,NA,31364
1988,951,47,14,2,1,1,10857
1988,961,55,14,1,1,1,10857
1988,968,36,14,2,2,NA,43426
1988,973,61,12,2,1,NA,4343
1988,982,50,12,1,1,2,43426
1988,987,45,14,2,NA,2,43426
1988,991,38,12,2,1,NA,10857
1988,1000,19,12,1,1,NA,53077
1988,1003,30,14,1,2,1,91587
1988,1007,76,12,1,1,NA,22919
1988,1012,89,8,2,1,NA,4343
1988,1018,38,12,1,NA,2,53077
1988,1022,27,12,2,1,2,31364
1988,1029,70,12,1,1,NA,18094
1988,1034,49,11,2,1,NA,91587
1988,1036,41,12,2,1,2,53077
1988,1038,40,20,1,NA,1,91587
1988,1039,33,12,2,1,NA,31364
1988,1043,78,14,1,2,2,22919
1988,1049,30,14,1,2,NA,36189
1988,1080,78,6,2,1,NA,NA
1988,1088,40,16,2,1,NA,91587
1988,1090,31,16,2,NA,2,91587
1988,1094,36,16,1,1,NA,53077
1988,1096,30,12,2,NA,1,43426
1988,1104,22,12,2,1,NA,53077
1988,1114,29,16,2,NA,NA,7238
1988,1116,48,12,2,2,2,43426
1988,1123,53,12,1,1,NA,10857
1988,1138,28,18,2,1,NA,483
1988,1144,66,12,2,1,2,36189
1988,1147,62,12,2,1,NA,13269
1988,1153,38,12,1,1,NA,NA
1988,1159,67,12,2,NA,2,6273
1988,1171,28,12,2,1,NA,NA
1988,1174,70,9,2,1,NA,26538
1988,1175,46,20,1,NA,2,36189
1988,1181,32,12,1,1,NA,15682
1988,1186,30,16,2,1,2,31364
1988,1190,44,13,1,1,NA,15682
1988,1194,53,18,1,1,NA,43426
1988,1203,25,12,2,NA,2,13269
1988,1205,76,8,2,NA,2,8685
1988,1215,24,15,2,NA,2,NA
1988,1217,71,12,1,2,NA,7238
1988,1219,37,15,1,NA,2,53077
1988,1228,23,11,2,NA,NA,6273
1988,1237,51,12,2,1,NA,20507
1988,1239,76,10,1,2,NA,13269
1988,1246,29,12,2,1,NA,31364
1988,1247,29,12,1,1,NA,1930
1988,1253,62,14,2,1,2,43426
1988,1255,87,8,2,2,2,4343
1988,1256,25,12,2,1,NA,10857
1988,1261,33,9,1,2,NA,10857
1988,1270,31,12,2,1,2,7238
1988,1273,72,12,1,NA,2,5308
1988,1280,35,17,2,NA,2,53077
1988,1283,25,15,1,NA,2,4343
1988,1290,70,11,1,NA,2,15682
1988,1299,49,9,2,1,NA,5308
1988,1300,28,10,1,1,NA,5308
1988,1303,68,11,2,NA,2,7238
1988,1320,64,12,1,NA,1,10857
1988,1321,84,12,1,1,NA,8685
1988,1333,42,13,1,NA,2,43426
1988,1338,60,11,2,2,2,13269
1988,1340,24,12,2,2,NA,10857
1988,1351,21,12,2,1,NA,26538
1988,1354,23,14,1,NA,2,18094
1988,1363,58,12,1,2,2,NA
1988,1366,58,16,2,2,2,53077
1988,1376,40,11,1,2,2,15682
1988,1388,37,12,1,NA,2,36189
1988,1391,22,15,2,NA,2,3378
1988,1396,22,15,1,1,1,6273
1988,1397,83,6,1,NA,2,5308
1988,1399,20,13,2,2,2,483
1988,1405,42,20,1,1,NA,43426
1988,1406,56,16,1,NA,2,43426
1988,1410,24,12,1,2,NA,31364
1988,1414,66,11,2,1,2,18094
1988,1417,21,11,1,2,NA,10857
1988,1419,61,7,2,1,2,NA
1988,1423,66,1,1,NA,2,6273
1988,1424,75,14,2,1,NA,20507
1988,1428,42,9,2,1,2,26538
1988,1429,21,11,2,1,2,43426
1988,1430,23,10,1,NA,1,5308
1988,1433,39,14,1,1,1,13269
1988,1434,44,15,2,NA,1,13269
1988,1448,21,13,2,2,NA,91587
1988,1449,21,14,1,1,NA,1930
1988,1466,72,6,2,1,NA,5308
1988,1467,76,4,2,2,2,3378
1988,1476,41,18,1,1,2,26538
1989,5,38,16,1,1,1,88133
1989,6,27,13,2,NA,1,8349
1989,9,40,12,1,NA,2,8349
1989,13,65,12,1,NA,2,19713
1989,24,22,14,1,NA,2,25511
1989,33,48,14,2,1,NA,88133
1989,36,45,16,1,1,NA,88133
1989,37,46,14,2,NA,NA,NA
1989,40,49,16,2,NA,2,51023
1989,46,75,8,1,1,NA,22032
1989,47,35,15,2,1,2,12756
1989,51,42,16,1,1,1,88133
1989,60,71,14,1,1,2,30150
1989,61,75,9,2,1,2,NA
1989,66,79,8,2,NA,1,NA
1989,72,64,8,2,1,NA,5102
1989,74,51,14,2,NA,2,25511
1989,80,51,12,2,NA,2,17394
1989,82,31,17,1,1,NA,41746
1989,90,24,NA,2,NA,2,NA
1989,94,67,13,2,NA,2,12756
1989,97,38,14,2,1,2,6030
1989,98,52,9,1,NA,2,25511
1989,100,20,12,2,1,2,25511
1989,112,56,8,2,1,NA,464
1989,114,21,8,2,NA,2,10436
1989,115,22,11,1,NA,2,15075
1989,130,42,15,1,NA,2,30150
1989,131,33,12,2,1,2,88133
1989,132,48,12,2,NA,2,25511
1989,146,50,12,2,1,NA,NA
1989,151,20,12,2,1,2,41746
1989,156,32,12,2,1,NA,25511
1989,157,22,12,1,1,NA,88133
1989,159,29,14,2,1,2,25511
1989,161,37,15,2,1,1,51023
1989,166,54,NA,2,1,2,30150
1989,172,73,13,2,NA,1,5102
1989,180,23,16,1,1,1,88133
1989,181,75,12,2,1,2,NA
1989,185,59,19,1,NA,1,88133
1989,194,32,20,2,NA,1,88133
1989,197,21,15,2,1,NA,15075
1989,200,28,18,1,1,1,88133
1989,204,50,16,2,1,2,41746
1989,211,59,8,2,1,NA,NA
1989,213,56,16,2,NA,1,41746
1989,221,29,12,1,NA,NA,22032
1989,223,36,18,1,2,NA,88133
1989,230,38,12,2,1,NA,25511
1989,232,48,12,1,1,2,88133
1989,240,78,10,2,NA,2,3247
1989,244,70,12,1,1,2,15075
1989,256,28,12,1,1,NA,NA
1989,257,29,11,1,1,NA,17394
1989,261,60,13,2,NA,2,41746
1989,265,32,16,2,1,2,88133
1989,276,70,12,2,NA,2,5102
1989,277,62,9,2,1,2,10436
1989,280,42,20,1,1,NA,15075
1989,288,50,14,1,1,2,88133
1989,298,59,16,1,1,NA,25511
1989,305,43,13,1,1,2,19713
1989,313,23,14,1,1,NA,51023
1989,314,47,14,2,NA,2,41746
1989,317,31,14,1,2,NA,51023
1989,321,19,14,1,NA,2,51023
1989,324,56,16,2,1,NA,30150
1989,330,44,19,2,1,NA,30150
1989,333,47,15,1,1,2,88133
1989,335,43,12,2,2,NA,88133
1989,337,28,12,2,NA,2,30150
1989,341,36,19,2,1,NA,41746
1989,343,42,15,2,1,NA,88133
1989,360,31,8,1,1,NA,41746
1989,373,34,20,1,1,2,88133
1989,381,24,12,2,1,NA,34788
1989,382,49,NA,1,1,NA,22032
1989,384,42,9,2,1,NA,88133
1989,387,49,9,2,1,2,22032
1989,396,45,13,1,2,NA,88133
1989,405,32,12,2,1,2,17394
1989,421,68,8,2,1,NA,22032
1989,426,24,13,1,NA,1,NA
1989,427,63,12,1,NA,2,15075
1989,428,33,16,2,1,NA,34788
1989,442,30,13,2,1,2,30150
1989,445,76,14,1,NA,2,22032
1989,446,79,13,2,NA,2,10436
1989,451,47,12,2,1,NA,51023
1989,455,28,14,1,NA,2,41746
1989,462,20,14,2,1,2,NA
1989,470,33,12,2,NA,2,34788
1989,472,19,12,2,NA,2,51023
1989,477,43,13,1,NA,NA,30150
1989,487,29,18,2,1,2,88133
1989,488,27,12,2,1,NA,30150
1989,500,55,16,1,1,2,88133
1989,523,48,12,1,NA,2,88133
1989,526,31,16,1,1,2,41746
1989,530,69,15,1,NA,2,88133
1989,538,22,12,1,1,2,88133
1989,548,70,8,2,1,NA,6030
1989,552,19,11,2,1,2,34788
1989,561,49,12,2,1,NA,NA
1989,566,64,12,1,NA,1,25511
1989,574,33,13,2,NA,2,25511
1989,583,44,16,2,1,NA,88133
1989,589,45,12,2,1,NA,6958
1989,592,46,17,1,1,NA,51023
1989,597,40,14,2,1,2,30150
1989,602,25,12,1,NA,2,34788
1989,604,74,12,1,1,2,15075
1989,608,42,13,2,2,NA,88133
1989,613,75,18,1,NA,2,88133
1989,614,72,10,1,1,NA,12756
1989,629,52,11,1,1,NA,51023
1989,633,46,12,2,NA,2,34788
1989,639,56,18,2,1,NA,88133
1989,648,25,12,2,NA,1,41746
1989,652,31,16,2,1,NA,41746
1989,662,46,15,2,NA,2,NA
1989,663,55,12,1,NA,2,88133
1989,684,51,11,2,NA,1,8349
1989,686,34,16,2,1,2,51023
1989,688,70,15,1,NA,2,30150
1989,690,36,12,2,1,NA,22032
1989,699,42,16,1,1,NA,41746
1989,700,39,12,2,1,NA,30150
1989,703,30,16,2,NA,2,41746
1989,707,25,12,1,1,2,17394
1989,723,45,12,1,NA,2,51023
1989,731,54,20,1,1,1,41746
1989,733,70,16,1,1,2,41746
1989,743,46,12,1,NA,2,NA
1989,745,80,10,2,1,2,10436
1989,746,77,16,2,1,NA,15075
1989,752,76,12,2,1,2,10436
1989,753,76,12,2,1,2,1855
1989,763,31,17,1,NA,2,41746
1989,769,34,13,1,2,2,41746
1989,770,53,7,2,NA,2,22032
1989,772,25,7,2,NA,1,15075
1989,773,74,8,2,NA,2,10436
1989,780,39,14,2,1,2,17394
1989,789,27,11,1,NA,2,25511
1989,793,26,16,1,1,2,30150
1989,795,62,5,1,1,NA,5102
1989,803,47,11,1,2,NA,NA
1989,808,37,10,1,NA,2,12756
1989,814,60,14,2,1,NA,88133
1989,817,36,12,2,1,NA,19713
1989,818,63,12,1,NA,2,25511
1989,820,56,14,1,1,2,25511
1989,822,23,10,2,NA,2,6958
1989,825,65,14,2,2,1,41746
1989,829,22,12,1,NA,2,5102
1989,832,20,12,2,NA,2,10436
1989,835,37,14,1,NA,2,34788
1989,839,87,9,2,1,2,5102
1989,840,24,13,2,1,2,10436
1989,851,40,12,2,1,2,41746
1989,857,81,13,2,1,2,NA
1989,867,31,14,2,1,2,15075
1989,868,19,12,2,NA,2,25511
1989,870,32,17,1,2,NA,51023
1989,873,35,14,2,NA,1,17394
1989,880,21,14,2,1,2,12756
1989,882,27,12,1,NA,2,19713
1989,884,24,12,2,1,NA,25511
1989,886,51,12,1,2,NA,34788
1989,889,61,18,1,2,2,51023
1989,891,66,14,2,NA,2,NA
1989,893,32,12,2,1,NA,30150
1989,894,63,12,2,2,1,25511
1989,895,69,13,1,1,2,88133
1989,906,52,12,2,1,NA,34788
1989,915,49,18,1,1,NA,NA
1989,916,23,12,1,1,NA,88133
1989,922,69,12,2,1,NA,15075
1989,924,34,12,1,NA,1,10436
1989,925,70,10,2,1,NA,4175
1989,931,61,6,1,NA,2,12756
1989,938,68,15,2,NA,1,30150
1989,941,37,16,1,2,2,34788
1989,953,19,7,1,1,1,3247
1989,958,51,14,1,1,2,51023
1989,963,38,12,1,1,NA,34788
1989,971,40,14,1,NA,1,12756
1989,973,70,9,1,NA,2,NA
1989,975,77,12,2,2,2,NA
1989,978,62,14,2,1,1,19713
1989,986,60,17,2,1,NA,51023
1989,989,29,16,1,1,1,25511
1989,991,39,12,1,1,2,30150
1989,994,27,13,1,NA,2,41746
1989,1001,49,18,2,1,NA,88133
1989,1002,23,10,2,NA,2,6958
1989,1007,28,13,2,1,NA,15075
1989,1011,21,14,1,1,NA,88133
1989,1024,43,20,1,1,2,34788
1989,1025,51,14,1,1,NA,51023
1989,1028,55,12,1,1,NA,10436
1989,1034,44,16,2,NA,1,88133
1989,1046,56,20,1,2,1,88133
1989,1047,39,17,1,1,1,19713
1989,1049,21,13,2,1,NA,12756
1989,1050,59,12,2,NA,2,25511
1989,1053,23,12,1,2,NA,88133
1989,1054,32,14,1,1,NA,41746
1989,1056,26,18,2,1,1,8349
1989,1059,26,14,2,1,2,17394
1989,1064,34,14,1,NA,2,34788
1989,1068,89,16,2,NA,2,12756
1989,1081,44,14,2,1,NA,34788
1989,1082,19,12,1,1,2,51023
1989,1083,35,12,2,2,NA,15075
1989,1084,54,17,1,NA,2,41746
1989,1100,39,12,1,1,2,30150
1989,1104,74,6,1,1,2,464
1989,1110,50,12,1,1,2,34788
1989,1111,74,11,1,1,NA,17394
1989,1113,72,12,2,1,2,10436
1989,1123,45,12,2,NA,2,88133
1989,1124,33,12,1,NA,2,17394
1989,1125,33,17,2,NA,1,5102
1989,1126,59,8,2,1,2,10436
1989,1129,21,11,2,NA,1,6030
1989,1131,19,12,2,2,2,12756
1989,1136,80,7,2,1,NA,5102
1989,1139,18,11,2,1,NA,34788
1989,1141,88,11,2,NA,2,51023
1989,1142,44,8,1,1,2,12756
1989,1150,88,13,2,1,NA,22032
1989,1154,33,12,1,NA,1,88133
1989,1155,66,13,1,1,NA,NA
1989,1157,25,12,2,1,2,17394
1989,1159,55,12,1,NA,2,12756
1989,1164,30,9,2,NA,2,34788
1989,1174,55,10,2,1,1,12756
1989,1192,63,13,2,1,2,15075
1989,1193,43,12,2,2,2,30150
1989,1196,37,15,2,2,NA,NA
1989,1210,23,14,2,NA,2,12756
1989,1213,31,13,2,1,NA,15075
1989,1218,78,12,2,NA,NA,8349
1989,1229,53,8,1,2,2,NA
1989,1230,68,12,2,NA,2,88133
1989,1231,41,12,2,1,NA,51023
1989,1232,77,11,2,NA,NA,10436
1989,1234,25,16,2,NA,2,17394
1989,1238,52,12,2,1,2,25511
1989,1247,59,12,2,1,2,30150
1989,1256,67,12,2,1,2,8349
1989,1257,30,16,2,1,2,4175
1989,1282,39,12,2,NA,2,22032
1989,1283,77,11,2,NA,2,NA
1989,1285,55,12,2,NA,2,25511
1989,1288,49,12,2,NA,2,41746
1989,1290,78,8,1,1,NA,10436
1989,1295,75,6,1,NA,2,6958
1989,1299,75,10,2,1,2,8349
1989,1300,66,8,2,1,NA,8349
1989,1301,39,7,1,2,NA,17394
1989,1305,33,20,2,1,2,22032
1989,1311,58,14,1,1,NA,30150
1989,1316,56,18,1,NA,2,NA
1989,1320,50,12,2,1,2,22032
1989,1324,69,11,2,NA,2,4175
1989,1331,29,12,1,1,2,30150
1989,1346,66,12,2,1,2,10436
1989,1358,38,14,2,1,NA,30150
1989,1362,58,9,2,NA,1,NA
1989,1385,27,11,1,2,NA,15075
1989,1386,66,12,1,2,2,8349
1989,1394,31,9,2,2,NA,4175
1989,1404,66,8,1,1,NA,19713
1989,1405,47,11,1,2,1,17394
1989,1420,37,12,1,1,NA,17394
1989,1422,64,8,2,NA,2,10436
1989,1424,27,15,2,NA,2,1855
1989,1425,23,15,1,NA,2,NA
1989,1427,21,15,1,1,2,41746
1989,1433,20,13,1,2,NA,NA
1989,1440,22,15,1,2,NA,88133
1989,1454,30,16,1,1,NA,17394
1989,1461,48,7,2,1,NA,3247
1989,1465,67,7,2,1,NA,6958
1989,1466,65,11,2,1,NA,5102
1989,1471,55,10,1,2,2,22032
1989,1473,24,10,2,NA,2,88133
1989,1478,60,12,2,1,NA,19713
1989,1482,33,15,1,2,1,41746
1989,1484,79,12,1,2,NA,88133
1989,1488,65,12,1,NA,2,19713
1989,1489,57,12,2,1,2,25511
1989,1501,40,12,1,2,1,51023
1989,1506,41,16,1,1,1,88133
1989,1514,37,18,1,1,NA,34788
1989,1517,36,15,2,2,1,19713
1989,1524,68,8,2,2,2,12756
1989,1527,71,8,1,2,NA,4175
1989,1528,40,15,1,2,2,88133
1989,1531,35,14,2,NA,2,41746
1989,1532,35,16,2,1,2,30150
1989,1535,42,20,1,2,2,34788
1989,1537,19,12,2,1,NA,12756
1990,3,25,16,1,2,NA,NA
1990,17,89,14,1,1,2,NA
1990,20,50,16,2,1,2,99988
1990,25,25,15,1,1,2,99988
1990,30,53,14,2,2,2,48790
1990,35,32,11,2,1,1,9980
1990,39,43,16,1,1,NA,24395
1990,56,57,17,1,NA,1,3992
1990,75,32,14,1,1,NA,33266
1990,78,50,18,1,NA,1,16633
1990,80,19,11,2,1,1,NA
1990,83,45,14,1,1,NA,7984
1990,86,56,15,2,NA,2,24395
1990,88,84,8,2,1,2,6653
1990,94,67,13,1,1,NA,21068
1990,96,75,10,1,1,2,NA
1990,100,45,15,1,1,NA,6653
1990,102,64,20,1,NA,2,33266
1990,106,62,16,1,1,2,99988
1990,109,62,20,1,1,1,99988
1990,110,34,14,1,NA,2,39919
1990,112,60,12,2,1,NA,24395
1990,115,42,13,1,1,NA,48790
1990,116,29,15,2,NA,2,39919
1990,124,42,13,2,1,2,99988
1990,135,54,12,2,1,NA,99988
1990,145,58,12,2,1,NA,39919
1990,146,66,10,2,1,NA,28830
1990,147,29,11,1,1,2,48790
1990,158,37,20,2,NA,1,99988
1990,159,24,12,1,1,1,18851
1990,170,72,14,2,1,NA,14415
1990,173,63,13,2,1,NA,NA
1990,178,43,14,1,NA,2,99988
1990,181,24,17,1,NA,1,48790
1990,191,80,5,2,NA,2,9980
1990,192,22,14,1,NA,2,NA
1990,198,22,10,1,1,1,14415
1990,204,57,12,1,NA,2,48790
1990,214,78,19,1,NA,2,48790
1990,216,38,16,1,2,2,33266
1990,222,79,5,1,NA,NA,NA
1990,224,40,15,2,1,NA,16633
1990,232,29,12,2,NA,2,14415
1990,238,54,16,2,1,NA,99988
1990,239,63,19,2,1,NA,48790
1990,246,31,12,1,NA,1,28830
1990,248,22,12,1,1,2,28830
1990,255,30,14,2,NA,2,NA
1990,258,71,16,1,1,NA,21068
1990,262,68,20,2,1,NA,99988
1990,265,42,16,2,1,NA,NA
1990,266,61,16,1,NA,2,NA
1990,268,49,12,1,2,NA,18851
1990,274,75,11,2,1,2,3105
1990,278,31,13,1,NA,1,48790
1990,279,38,13,2,NA,2,14415
1990,281,47,16,2,NA,2,9980
1990,284,64,12,1,1,2,39919
1990,287,65,12,2,2,NA,16633
1990,292,63,12,2,NA,2,9980
1990,293,54,10,2,NA,2,24395
1990,295,36,14,2,NA,2,99988
1990,307,36,18,2,NA,2,NA
1990,311,31,11,2,1,2,16633
1990,314,30,12,2,1,NA,39919
1990,315,23,12,1,1,2,33266
1990,318,78,8,1,1,2,12197
1990,326,30,16,1,2,2,48790
1990,332,29,12,2,NA,NA,NA
1990,357,42,12,2,1,NA,14415
1990,358,71,9,1,1,2,24395
1990,366,35,13,1,NA,2,21068
1990,368,37,14,2,1,2,24395
1990,378,37,12,2,NA,2,48790
1990,382,43,12,2,1,NA,99988
1990,383,28,12,2,1,NA,NA
1990,398,41,15,1,1,2,18851
1990,403,43,14,2,NA,1,NA
1990,407,45,18,1,NA,2,33266
1990,413,22,14,2,1,NA,24395
1990,422,56,16,1,1,NA,24395
1990,425,49,17,2,NA,2,48790
1990,430,27,16,1,NA,2,28830
1990,436,38,12,1,1,NA,24395
1990,437,26,12,2,NA,2,48790
1990,438,22,12,2,1,NA,48790
1990,443,28,11,1,NA,1,28830
1990,444,19,11,2,1,NA,NA
1990,450,67,9,1,NA,2,1774
1990,458,33,16,2,1,2,99988
1990,460,34,14,2,1,2,99988
1990,461,40,18,1,1,NA,99988
1990,464,30,13,1,NA,1,28830
1990,477,67,14,1,NA,2,24395
1990,480,25,12,1,2,NA,21068
1990,484,25,12,2,NA,1,12197
1990,485,24,12,1,NA,1,18851
1990,496,47,16,1,1,NA,99988
1990,501,54,0,1,NA,NA,99988
1990,510,54,12,1,NA,2,39919
1990,514,77,19,1,1,NA,99988
1990,515,65,14,2,NA,2,99988
1990,518,49,8,2,1,2,14415
1990,522,36,13,1,1,2,16633
1990,525,44,12,2,NA,NA,28830
1990,526,68,12,2,NA,2,14415
1990,528,54,12,1,2,2,33266
1990,542,26,15,2,NA,2,28830
1990,548,29,11,1,1,NA,16633
1990,549,50,12,2,NA,1,18851
1990,558,22,14,1,NA,2,33266
1990,568,31,11,1,NA,1,16633
1990,569,36,14,2,1,2,99988
1990,588,22,12,2,1,2,99988
1990,599,24,12,2,NA,2,18851
1990,603,31,15,2,1,NA,14415
1990,604,42,18,1,1,NA,39919
1990,618,25,17,1,1,1,24395
1990,620,20,13,1,1,NA,3105
1990,636,73,11,2,NA,2,12197
1990,638,43,14,1,NA,1,NA
1990,639,64,10,2,1,NA,3992
1990,640,43,11,1,NA,2,5766
1990,658,35,12,2,1,2,39919
1990,659,73,7,2,1,NA,3992
1990,661,62,8,1,NA,2,18851
1990,662,22,12,2,NA,NA,16633
1990,664,38,19,1,NA,2,99988
1990,666,28,16,1,NA,1,33266
1990,671,45,12,1,1,NA,39919
1990,674,31,12,2,1,2,28830
1990,678,25,14,2,1,NA,9980
1990,680,72,16,1,NA,2,9980
1990,681,28,9,1,1,2,24395
1990,688,47,12,2,1,NA,5766
1990,690,26,13,1,NA,NA,33266
1990,696,36,12,1,1,NA,28830
1990,699,57,18,1,1,NA,99988
1990,701,25,11,1,1,NA,21068
1990,702,69,12,2,NA,2,NA
1990,705,72,14,1,1,2,3992
1990,714,34,12,2,1,NA,48790
1990,715,22,12,1,NA,2,6653
1990,727,22,12,2,NA,2,5766
1990,731,46,6,2,1,NA,NA
1990,735,40,12,1,1,NA,16633
1990,738,23,12,1,1,2,3105
1990,748,75,10,1,NA,2,3992
1990,749,76,8,2,1,2,3992
1990,755,19,11,2,1,NA,48790
1990,758,32,9,2,1,2,24395
1990,762,27,12,2,NA,2,7984
1990,769,33,12,1,NA,2,7984
1990,770,34,12,2,1,2,9980
1990,775,25,12,1,NA,1,18851
1990,778,44,9,2,1,2,9980
1990,782,67,14,2,1,2,28830
1990,783,71,15,2,1,2,14415
1990,784,61,15,2,2,NA,21068
1990,788,46,12,2,1,NA,99988
1990,790,49,16,2,NA,2,28830
1990,794,35,12,2,1,NA,99988
1990,801,32,14,1,2,NA,33266
1990,804,34,16,2,NA,2,39919
1990,809,33,12,1,1,2,99988
1990,815,33,12,1,1,NA,16633
1990,825,61,8,1,1,1,99988
1990,835,30,15,1,1,NA,28830
1990,837,55,16,1,1,NA,24395
1990,838,46,14,1,NA,2,99988
1990,848,40,16,2,1,NA,48790
1990,862,35,12,2,NA,1,16633
1990,864,19,11,1,1,NA,14415
1990,870,53,14,1,NA,2,39919
1990,882,82,17,2,NA,2,16633
1990,884,76,12,2,1,NA,28830
1990,888,34,12,2,1,2,99988
1990,898,38,20,1,NA,2,99988
1990,900,46,18,2,NA,1,99988
1990,908,31,12,1,1,2,28830
1990,912,37,16,2,1,2,12197
1990,915,21,12,1,NA,2,12197
1990,916,51,12,2,1,2,39919
1990,924,21,14,2,1,NA,1774
1990,926,23,13,2,NA,2,18851
1990,939,37,20,2,NA,1,5766
1990,948,29,12,1,2,NA,28830
1990,953,34,15,1,2,1,NA
1990,964,35,18,2,1,NA,21068
1990,965,25,11,2,1,1,NA
1990,968,27,17,2,1,2,6653
1990,978,74,12,1,2,NA,12197
1990,979,45,16,1,NA,2,NA
1990,982,47,18,2,1,NA,99988
1990,997,59,12,2,2,2,6653
1990,1000,38,20,1,NA,2,NA
1990,1007,30,12,2,1,2,9980
1990,1013,30,14,2,1,2,5766
1990,1014,33,13,2,NA,2,1774
1990,1016,69,8,2,1,NA,3992
1990,1018,68,12,2,1,NA,7984
1990,1028,40,20,1,1,1,48790
1990,1032,56,13,1,NA,2,3105
1990,1040,59,12,2,2,NA,9980
1990,1042,27,11,2,2,2,7984
1990,1060,34,17,2,NA,1,14415
1990,1069,79,12,1,1,2,4879
1990,1073,39,13,2,1,NA,28830
1990,1079,22,9,2,1,2,9980
1990,1082,81,12,2,1,NA,NA
1990,1083,26,12,1,1,2,18851
1990,1095,69,12,1,1,NA,99988
1990,1102,31,12,2,1,NA,NA
1990,1105,83,8,2,NA,NA,NA
1990,1106,58,12,1,1,NA,24395
1990,1117,43,17,1,1,NA,24395
1990,1124,81,8,2,NA,2,21068
1990,1127,84,7,1,1,NA,12197
1990,1135,19,11,2,1,2,99988
1990,1138,34,16,2,1,2,16633
1990,1148,89,13,2,NA,2,NA
1990,1156,42,11,2,NA,2,9980
1990,1174,74,16,2,1,NA,12197
1990,1179,49,12,1,2,2,28830
1990,1181,27,10,1,1,2,7984
1990,1186,51,12,2,NA,NA,NA
1990,1187,21,12,1,1,NA,9980
1990,1189,42,12,2,NA,2,12197
1990,1191,28,12,1,NA,2,12197
1990,1192,45,12,2,1,2,5766
1990,1193,39,12,2,NA,2,3105
1990,1195,63,8,2,NA,1,28830
1990,1196,23,12,1,NA,2,12197
1990,1200,37,18,1,NA,2,NA
1990,1201,43,13,1,2,NA,48790
1990,1203,38,10,2,2,NA,4879
1990,1210,36,11,2,NA,2,NA
1990,1214,75,14,2,1,NA,9980
1990,1220,61,12,2,2,NA,12197
1990,1221,28,12,2,1,NA,28830
1990,1224,23,12,2,1,2,24395
1990,1236,60,4,1,NA,2,4879
1990,1238,46,12,2,1,2,16633
1990,1243,28,12,1,NA,2,16633
1990,1244,36,11,2,1,NA,24395
1990,1254,65,8,1,NA,2,12197
1990,1260,43,12,2,1,2,99988
1990,1271,34,9,2,NA,2,3105
1990,1278,67,9,2,1,2,NA
1990,1279,46,12,2,1,NA,33266
1990,1291,22,15,1,1,NA,1774
1990,1297,41,13,1,1,2,39919
1990,1300,19,11,1,1,2,18851
1990,1304,32,10,1,1,NA,39919
1990,1305,40,8,1,1,NA,9980
1990,1307,43,8,2,1,2,7984
1990,1308,64,4,1,NA,2,9980
